0.001454712,0.001678742,0,0,1,0
0.001760968,0.001733964,0,0,1,0
0.001301585,0.001667697,0,0,1,0
0.0003062553,0.001513076,0,0,1,0
0.0009187658,0.001601431,0,0,1,0
0.0135518,0.04315029,0,0,1,0
0.01715029,0.01571612,0,0.02275409,0.2053571,0
0.01638466,0.02388894,0.025,0.01101322,0,0
0.4194166,0.1299147,0.525,0.6619167,0.03066813,1
0.4194166,0.1299147,0.525,0.6619167,0.03066813,1
0.4194166,0.1299147,0.525,0.6619167,0.03066813,1
0.05351811,0.02399938,0,0.00171525,0.9213161,0
0.08123421,0.04488426,0,0.00175388,0.9415646,0
0.0939438,0.07817503,0,0.01578205,0.606357,0
0.05749943,0.04316134,0,0.004984929,0.4394141,0
0.007196999,0.01523016,0,0.0003046209,0.8617021,0
0.007503254,0.02782073,0,0,1,0
0.009111094,0.008581463,0,0.001813941,0.5882353,0
0.01186739,0.02888099,0,0,1,0
0.001656345,0.009913666,0,0,0,0
0.0006481348,9.848012E-05,0,0,0,0
0.001080225,0.001619451,0,0,1,0
0.4691776,0.1463633,0.58,0.7468907,0.02547966,1
0.4691776,0.1463633,0.58,0.7468907,0.02547966,1
0.4691776,0.1463633,0.58,0.7468907,0.02547966,1
0.02470114,0.02313189,0,0,1,0
0.02866196,0.01584436,0,0.007476228,0.2663317,0
0.014403,0.01442187,0,0.007113821,0.3,0
0.0788564,0.08661874,0.06,0.00400193,0.01552511,0
0.02606942,0.02000241,0,0.0001670565,0.980663,0
0.01541121,0.01636958,0.02,0.006458476,0.364486,0
0.007057468,0.02756349,0,0,1,0
0.006769408,0.01508934,0,0.0002810932,0.8617021,0
0.007057468,0.02756349,0,0,1,0
0.4691776,0.1463633,0.58,0.7468907,0.02547966,1
0.4691776,0.1463633,0.58,0.7468907,0.02547966,1
0.4691776,0.1463633,0.58,0.7468907,0.02547966,1
0.01109031,0.02779328,0,0,1,0
0.02606942,0.02000241,0,0.0001670565,0.980663,0
0.02606942,0.02000241,0,0.0001670565,0.980663,0
0.01706755,0.0116316,0,0.001029124,0.9156118,0
0.05113063,0.04218232,0,0.002442417,0.4042253,0
0.02419703,0.02082307,0,0.002879404,0.797619,0
0.01541121,0.01636958,0.02,0.006458476,0.364486,0
0.009217917,0.01448752,0.02,0.004827236,0.40625,0
0.007345528,0.01059208,0,0,1,0
0.0100821,0.004913064,0,0,0.2857143,0
0.002016419,0.001772642,0,0,1,0
0.05271497,0.08306251,0.06,0.0223244,0.4508197,0
0.0008559201,0.0001096732,0,0,0,0
0.002187351,0.01104043,0,0,0,0
0.0009510224,0.001742585,0,0,1,0
0.3029006,0.07265238,0.4375,0.59456,0.01758242,1
0.03262006,0.02576101,0,0,1,0
0.04155968,0.01833979,0,0.02110951,0.3363844,0
0.01350452,0.005495844,0,0.007254993,0.3732394,0
0.08131241,0.08288855,0.4375,0.02864992,0.502924,0
0.02272943,0.01752334,0,0.02194543,0.2384937,0
0.06352829,0.03966513,0,0.002116488,0.9416168,0
0.3029006,0.07265238,0.4375,0.59456,0.01758242,1
0.3029006,0.07265238,0.4375,0.5945534,0.01758242,1
0.01217309,0.01538668,0.03125,0.00990634,0.140625,0
0.01150737,0.02093539,0,0.003905971,0.661157,0
0.06752259,0.04696409,0,0.003463023,0.4042253,0
0.4700288,0.1366,0.5263158,0.7328969,0.03137255,1
0.00169579,0.01019857,0,0,0,0
0.00619332,0.01632221,0,0,1,0
0.02528939,0.02379666,0,0,1,0
0.01651552,0.01601828,0,0.01949124,0.2053571,0
0.6834771,0.4825521,0.5789474,0.6404438,0.2308522,0
0.6834771,0.4825521,0.5789474,0.6404438,0.2308522,0
0.6834771,0.4825521,0.5789474,0.6404438,0.2308522,0
0.4700288,0.1366,0.5263158,0.7328969,0.03137255,1
0.4700288,0.1366,0.5263158,0.7328969,0.03137255,1
0.01975964,0.02073484,0,0.001126443,0.9253731,0
0.05367544,0.04168355,0,0.00416784,0.4532967,0
0.01371378,0.01139178,0,0.001217285,0.8924731,0
0.00722554,0.02835562,0,0,1,0
0.00693062,0.01552299,0,0.0002609394,0.8617021,0
0.001970359,0.01037599,0,0,0,0
0.02938405,0.02421064,0,0,1,0
0.002398698,0.001855309,0,0,1,0
0.3526942,0.1022367,0.5121951,0.6392707,0.04420695,1
0.01559154,0.02873438,0,0,1,0
0.008652446,0.0108799,0,0,0.8316832,0
0.03212542,0.01409806,0,0.00209468,0.864,0
0.02758503,0.01933186,0,0,1,0
0.02878437,0.02179415,0,0.004154447,0.797619,0
0.06082412,0.04414948,0,0.003523956,0.4042253,0
0.01858991,0.009872075,0,0,1,0
0.008738114,0.01108604,0,0,1,0
0.01096548,0.01516314,0.02439024,0.006964809,0.40625,0
0.008395443,0.02884891,0,0,1,0
0.008052771,0.01579303,0,0.0004055656,0.8617021,0
0.02492932,0.003481567,0.02439024,0.05278593,0,0
0.01019447,0.008898611,0,0.002415042,0.5882353,0
0.002056027,0.0002748606,0.02439024,0,0,0
0.001936577,0.002197559,0,0,0.4375,0
0.00278383,0.005831512,0,0,0,0
0.00278383,0.01112284,0,0,0,0
0.002057613,0.001853807,0,0,1,0
0.01718712,0.03059395,0,0,1,0
0.03933672,0.02362069,0,0.0008760864,0.9784616,0
0.02916969,0.02029366,0,0.001216197,0.9294606,0
0.07939966,0.04699585,0,0,0.3780488,0
0.02033406,0.01220321,0,0.002052545,0.8809524,0
0.0191237,0.01206816,0.04166667,0.01440419,0.3734177,0
0.02602275,0.01610725,0,0.07137129,0.172093,0
0.005809731,0.003940875,0,0,1,0
0.04151537,0.0259533,0,0,1,0
0.04962479,0.01814521,0,0.02824859,0.3,0
0.02360203,0.01611953,0,0.0161509,0.2974359,0
0.02287582,0.04819898,0,0,1,0
0.01137739,0.0169298,0,0.0007948154,0.8617021,0
0.01186153,0.03092543,0,0,1,0
0.0008472525,0.001694208,0,0,1,0
0.01440329,0.009539126,0,0.004732928,0.5882353,0
0.02602275,0.01449898,0,0.07137129,0.172093,0
0.1249092,0.05903946,0.25,0.2726408,0.1375969,1
0.1249092,0.05903946,0.25,0.2725565,0.1375969,1
0.1249092,0.05903946,0.25,0.2725565,0.1375969,1
0.00143747,0.01944788,0,0,0,0
0.02491615,0.06429786,0,0,1,0
0.03258266,0.04125425,0,0.002319004,0.6985294,0
0.01461428,0.00143056,0,0.01538462,0,0
0.05103019,0.007075472,0,0.05384615,0,0
0.084092,0.08604624,0,0.0655709,0.2250712,0
0.3172017,0.1085292,1,0.5623216,0.07477342,1
0.2637758,0.3682532,0,0.0208901,0.8955495,0
0.02036416,0.02718064,0,0.001447964,0.9058824,0
0.05941543,0.03013842,0,0,0.3104839,0
0.04192621,0.02111042,0,0,0.3485714,0
0.0354576,0.01979586,0,0.01949064,0.4932432,0
0.01677048,0.001353232,0,0,0,0
0.00084246,0.01780216,0,0,0,0
0.01460264,0.05885684,0,0,1,0
0.01909576,0.03776323,0,0.0009247564,0.6985294,0
0.05167088,0.07837551,0,0.03613463,0.2146739,0
0.5614996,0.179101,1,0.7889032,0.05101275,1
0.01502387,0.009945142,0,0.0005733616,0.9065421,0
0.01193485,0.02488055,0,0.0005774089,0.9058824,0
0.1545914,0.3369596,0,0.008330408,0.8955495,0
0.01811289,0.01387365,0,0,0.4108527,0
0.0098287,0.05866218,0,0.0006134969,0.8,0
0.00322943,0.0006368075,0,0,0,0
0.04389435,0.009181491,0,0.02302632,0,0
0.01735358,0.03712273,0,0.0009916795,0.6985294,0
0.0007655991,0.01750022,0,0,0,0
0.01084599,0.02445855,0,0.0006191951,0.9058824,0
0.01084599,0.001704793,0,0.003289474,0,0
0.01532793,0.05868307,0,0,1,0
0.0008843036,0.01754019,0,0,0,0
0.01002211,0.001412282,0,0.01520913,0,0
0.005305822,0.00378352,0,0,1,0
0.02579219,0.01903965,0,0,0.3485714,0
0.03655121,0.02718206,0,0,0.3104839,0
0.01901253,0.01366949,0,0,0.4108527,0
0.0007574801,0.01703295,0,0,0,0
0.01716955,0.03613152,0,0.0007730015,0.6985294,0
0.01312966,0.0563137,0,0,1,0
0.008837268,0.05612746,0,0.0005128205,0.8,0
0.05529605,0.07735939,0,0.03362604,0.1803653,0
0.5968943,0.2122007,1,0.8131371,0.05054992,1
0.5968943,0.2122007,1,0.8131371,0.05054992,1
0.006438581,0.01013811,0,0,1,0
0.03130918,0.02639599,0,0,0.3104839,0
0.02209317,0.01848905,0,0,0.3485714,0
0.01969448,0.01816735,0,0.00147929,0.4230769,0
0.7606363,0.6373811,1,0.7288381,0.2255602,0
0.007196061,0.001185195,0,0.005128205,0,0
0.01681503,0.03557734,0,0.0007517969,0.6985294,0
0.0007418398,0.0167717,0,0,0,0
0.0510633,0.07628956,0,0.0363015,0.1912833,0
0.0105094,0.02344036,0,0.0004694147,0.9058824,0
0.03066271,0.02599113,0,0,0.3104839,0
0.02163699,0.01820546,0,0,0.3485714,0
0.6395909,0.2116121,1,0.8081943,0.05644403,1
0.009626956,0.001562395,0,0.006521739,0,0
0.009386281,0.001528795,0,0.01086957,0,0
0.05836342,0.07754855,0,0.04731511,0.1628866,0
0.01636582,0.03585108,0,0.0006553708,0.6985294,0
0.0007220217,0.01690075,0,0,0,0
0.02984356,0.02619112,0,0,0.3104839,0
0.01022864,0.02362072,0,0.0004092072,0.9058824,0
0.02105897,0.01834554,0,0,0.3485714,0
0.008423586,0.001175996,0,0,0,0
0.01780987,0.01720314,0,0.005508225,0.4932432,0
0.0006016847,0.00322559,0,0,1,0
0.0008423586,0.00304079,0,0,1,0
0.008423586,0.05569182,0,0.0004347826,0.8,0
0.005054152,0.0007055977,0,0.002173913,0,0
0.00276775,0.002738391,0,0,1,0
0.008423586,0.05498622,0,0.0004347826,0.8,0
0.6106264,0.2063205,1,0.761653,0.0769887,1
0.01093892,0.001910688,0,0.009202454,0,0
0.0108087,0.001623239,0,0.01226994,0,0
0.008594869,0.001335791,0,0.01226994,0,0
0.01054825,0.001589422,0,0.009202454,0,0
0.007422842,0.0009637984,0,0.003067485,0,0
0.06250814,0.07823676,0,0.04356467,0.1645833,0
0.000911577,0.003060483,0,0,1,0
0.001302253,0.003246479,0,0,1,0
0.0006511264,0.003145026,0,0,1,0
0.01771064,0.03608326,0,0.0009247564,0.6985294,0
0.01106915,0.02377369,0,0.0005774089,0.9058824,0
0.00911577,0.001183612,0,0,0,0
0.01927334,0.01730811,0,0.007772343,0.4932432,0
0.05079951,0.07621966,0,0.03612134,0.1912833,0
0.01672817,0.03622766,0,0.0007480659,0.6985294,0
0.01279213,0.05608208,0,0,1,0
0.0007380074,0.01675633,0,0,0,0
0.6404674,0.2190149,1,0.7964217,0.06971385,1
0.0104551,0.02341889,0,0.0004670851,0.9058824,0
0.8,0.630278,1,0.7241622,0.2280135,0
0.0305043,0.02596732,0,0,0.3104839,0
0.02152522,0.01818878,0,0,0.3485714,0
0.07651913,0.1259075,0,0.005562619,0.8137255,0
0.02100525,0.0141673,0,0.02012987,0.3357143,0
0.06511628,0.04629429,0,0.007401201,0.8778802,0
0.03060765,0.03307509,0,0.004037703,0.8872549,0
0.01845461,0.05344566,0,0.008089554,0.4227642,0
0.2564141,0.4321162,0,0.05615498,0.7325922,0
0.2564141,0.4321162,0,0.05615498,0.7325922,0
0.01575394,0.04781125,0,0.004285277,0.4952381,0
0.03060765,0.03307509,0,0.004037703,0.8872549,0
0.01260315,0.05916134,0,0,1,0
0.5054764,0.1369325,0.5652174,0.6048488,0.0284951,1
0.5054764,0.1369325,0.5652174,0.6048488,0.0284951,1
0.01260315,0.04921985,0,0,1,0
0.1033758,0.06162639,0.3478261,0.1268577,0.04063861,0
0.6553639,0.303852,1,0.7177128,0.08905677,0
0.6553639,0.303852,1,0.7177128,0.08905677,0
0.6553639,0.303852,1,0.7177128,0.08905677,0
0.06091523,0.1560182,0,0.002748085,0.6724138,0
0.01305326,0.007368079,0,0,0.2528736,0
0.01424695,0.06066667,0,0,1,0
0.01424695,0.05047222,0,0,1,0
0.2898575,0.4442222,0,0.06957085,0.7325922,0
0.08649932,0.1297222,0,0.006891573,0.8137255,0
0.02374491,0.01452778,0,0.02493905,0.3357143,0
0.07360923,0.04747222,0,0.009169406,0.8778802,0
0.03459973,0.03391667,0,0.005002342,0.8872549,0
0.0208616,0.05480555,0,0.01002221,0.4227642,0
0.01780868,0.04902778,0,0.005309063,0.4952381,0
0.06886025,0.1600833,0,0.003404625,0.6724138,0
0.4279172,0.1128333,0.5238096,0.4957125,0.03170829,1
0.001356852,0.004694445,0,0,1,0
0.01647382,0.06262366,0,0,1,0
0.01647382,0.05210036,0,0,1,0
0.3486958,0.08527599,0.4117647,0.4190213,0.04386952,1
0.3486958,0.08527599,0.4117647,0.4190213,0.04386952,1
0.5514807,0.2627957,1,0.5987784,0.1411806,0
0.01333595,0.01253047,0.05882353,0.003046637,0.8088235,0
0.006864091,0.006078853,0,0,1,0
0.007256325,0.006193548,0,0,1,0
0.02412238,0.05657348,0,0.01169924,0.4227642,0
0.01194709,0.05999835,0,0,1,0
0.01194709,0.04991621,0,0,1,0
0.07139809,0.1239252,0,0.005246185,0.810757,0
0.01991182,0.01436774,0,0.01699336,0.3357143,0
0.06172664,0.04694926,0,0.006247991,0.8778802,0
0.02901437,0.03354304,0,0.003408573,0.8872549,0
0.2491822,0.05359743,0.1176471,0.3046512,0,1
0.05774428,0.1583198,0,0.002319895,0.6724138,0
0.008106955,0.005302052,0,0.005385557,0.4210526,0
0.2491822,0.05356506,0.1176471,0.3046512,0,1
0.2491822,0.05356506,0.1176471,0.3046512,0,1
0.02474956,0.07048799,0,0,1,0
0.02474956,0.05864317,0,0,1,0
0.269888,0.1399755,0.6666667,0.3036608,0.2150655,1
0.269888,0.1399755,0.6666667,0.3036608,0.2150655,1
0.1502652,0.150723,0,0.01473891,0.8137255,0
0.04124926,0.01687968,0,0.05333681,0.3357143,0
0.1278727,0.0551575,0,0.01961048,0.8778802,0
0.03624042,0.06367803,0,0.02143436,0.4227642,0
0.04743665,0.06051511,0,0.02563646,0.5714286,0
0.1196229,0.1859992,0,0.007281424,0.6724138,0
0.002357101,0.005454428,0,0,1,0
0.01031232,0.006842241,0,0,1,0
0.05721882,0.1065245,0,0.003109096,0.8080808,0
0.0161831,0.01225255,0,0.01365821,0.3357143,0
0.0629985,0.04245051,0,0.006344852,0.9082569,0
0.02358109,0.0286049,0,0.002739601,0.8872549,0
0.01421801,0.04622233,0,0.0054888,0.4227642,0
0.01213733,0.04134942,0,0.00290758,0.4952381,0
0.01861056,0.04392644,0,0.00656485,0.5714286,0
0.3095596,0.1010425,0.3076923,0.3507618,0.04742345,1
0.3095596,0.1010425,0.3076923,0.3507618,0.04742345,1
0.1957192,0.08395767,0.1818182,0.2252127,0.06474191,1
0.1957192,0.08395767,0.1818182,0.2252127,0.06474191,1
0.08476027,0.117067,0,0.005563098,0.8080808,0
0.0239726,0.01346515,0,0.0244386,0.3357143,0
0.09332192,0.04665173,0,0.01135283,0.9082569,0
0.03493151,0.03143585,0,0.004901961,0.8872549,0
0.3090754,0.4107515,0,0.07545437,0.7484764,0
0.3474736,0.09354568,0.4736842,0.4812842,0.03092784,1
0.3474736,0.09354568,0.4736842,0.4812842,0.03092784,1
0.0158371,0.06102263,0,0,1,0
0.0158371,0.05076837,0,0,1,0
0.09615385,0.1304834,0,0.006775943,0.8137255,0
0.3222097,0.4407097,0,0.06840356,0.7325922,0
0.02639517,0.01461302,0,0.02452061,0.3357143,0
0.08182504,0.04775077,0,0.009015557,0.8778802,0
0.03846154,0.03411568,0,0.00491841,0.8872549,0
0.02319005,0.05512713,0,0.009854053,0.4227642,0
0.03035445,0.05238894,0,0.01178589,0.5714286,0
0.3474736,0.09354568,0.4736842,0.4812842,0.03092784,1
0.129902,0.06356524,0.4210526,0.154528,0.04063861,0
0.2174761,0.05706633,0.2857143,0.3096376,0.03139013,1
0.01638385,0.05969007,0,0,1,0
0.01638385,0.04965973,0,0,1,0
0.09791301,0.1232884,0,0.009245325,0.810757,0
0.02730642,0.01429391,0,0.02994731,0.3357143,0
0.08464989,0.04670803,0,0.0110108,0.8778802,0
0.03978935,0.03337068,0,0.006006911,0.8872549,0
0.331773,0.4267403,0,0.08506481,0.7313345,0
0.03140238,0.05124491,0,0.01439424,0.5714286,0
0.07918861,0.1575064,0,0.00408834,0.6724138,0
0.05519797,0.03294092,0.2380952,0.0336558,0.4134276,0
0.01716403,0.006855863,0,0.003492921,0.7159091,0
0.2331803,0.07190923,0.3333333,0.3041811,0.07363014,0
0.2331803,0.07190923,0.3333333,0.3041811,0.07363014,1
0.2331803,0.07190923,0.3333333,0.3041811,0.07363014,1
0.2331803,0.07190923,0.3333333,0.3041811,0.07363014,1
0.2331803,0.07190923,0.3333333,0.3041811,0.07363014,1
0.1018167,0.1298593,0,0.007534443,0.8137255,0
0.04072669,0.0339525,0,0.005468979,0.8872549,0
0.03214214,0.05213837,0,0.01310521,0.5714286,0
0.0810541,0.1602525,0,0.00372222,0.6724138,0
0.0245558,0.05486347,0,0.01095712,0.4227642,0
0.1859553,0.1137405,0.3333333,0.2873085,0.1265823,1
0.003138486,0.006131377,0,0,1,0
0.1063162,0.1822879,0,0,0.9483395,0
0.001569243,0.004615756,0,0,1,0
0.008630835,0.005683579,0,0,1,0
0.005100039,0.004925769,0,0,1,0
0.00549235,0.01863525,0,0,0,0
0.02000785,0.01350281,0,0,0.8823529,0
0.01647705,0.01257277,0,0.005507956,0.8095238,0
0.04080031,0.04939249,0,0,0.9134616,0
0.04903884,0.04553753,0,0.001263158,0.904,0
0.05649274,0.02483552,0.3333333,0.1169591,0.1111111,0
0.10357,0.03737384,0,0.006183221,0.9128788,0
0.004415011,0.02133449,0,0,0,0
0.085462,0.2086915,0,0,0.9483395,0
0.004099653,0.005639246,0,0,1,0
0.006937874,0.006506822,0,0,1,0
0.9905393,0.9886821,1,0.5009512,0.5011143,0
0.9905393,0.9886821,1,0.5009512,0.5011143,0
0.9905393,0.9886821,1,0.5009512,0.5011143,0
0.3446862,0.1515104,0.8,0.5212305,0.1610247,1
0.08325449,0.04278729,0,0.004946577,0.9128788,0
0.01356039,0.007177222,0,0,1,0
0.007253232,0.01388122,0,0.002288329,0.7826087,0
0.01608326,0.01545863,0,0,0.8823529,0
0.03941974,0.05213345,0,0.001010526,0.904,0
0.03216651,0.03549176,0,0,0.7058824,0
0.02081362,0.03675369,0,0.001275917,0.9393939,0
0.01324503,0.01490654,0,0,0.8571429,0
0.3446862,0.1515104,0.8,0.5212305,0.1610247,1
0.007743046,0.01633242,0,0,0,0
0.007360673,0.03057051,0,0.0003297484,0.8311688,0
0.01156677,0.04764263,0,0,1,0
0.6786158,0.2045102,0.9333333,0.8313346,0.03930131,1
0.6786158,0.2045102,0.9333333,0.8313346,0.03930131,1
0.09138706,0.1063724,0,0,1,0
0.004970844,0.01110872,0.06666667,0.001164363,0.4038461,0
0.01347863,0.02923574,0,0.0006466428,0.7021276,0
0.01099321,0.01931109,0,0,0.426087,0
0.02447185,0.05717976,0,0.0008745336,0.578125,0
0.02284676,0.02973089,0,0.01078713,0.539749,0
0.0139566,0.03821313,0,0,1,0
0.02705286,0.03870829,0,0.001049028,0.9328622,0
0.9855654,0.9277287,1,0.7306726,0.2703201,0
0.6606538,0.1898381,0.9411765,0.8216238,0.04021182,1
0.02612879,0.0318511,0,0.01227336,0.539749,0
0.1045151,0.1139582,0,0,1,0
0.01596152,0.04093824,0,0,1,0
0.005684924,0.01190092,0.05882353,0.001324786,0.4038461,0
0.02798732,0.06125744,0,0.0009950249,0.578125,0
0.0809959,0.1340944,0,0,1,0
0.3023256,0.04457825,0.9,0.5625433,0.02051282,1
0.02679956,0.05975267,0,0,1,0
0.0179402,0.02049357,0,0,0,0
0.2117386,0.1334107,0,0,1,0
0.01151717,0.01393239,0.1,0.004028067,0.4038461,0
0.05293466,0.03726591,0,0.03731765,0.539749,0
0.01417497,0.005643158,0,0,1,0
0.005094131,0.0006210174,0,0.006756757,0,0
0.05669989,0.07171401,0,0.003025413,0.578125,0
0.003100775,0.004050113,0,0,1,0
0.003100775,0.004050113,0,0,1,0
0.003100775,0.004050113,0,0,1,0
0.02679956,0.05975267,0,0,1,0
0.006644518,0.004725132,0,0,1,0
0.06267995,0.04854736,0,0.003629071,0.9328622,0
0.5847961,0.1894414,0.9285714,0.7509419,0.09926731,1
0.03303386,0.03182321,0,0.01488683,0.539749,0
0.01672426,0.05099548,0,0,1,0
0.1321355,0.1138584,0,0,1,0
0.02017968,0.04090239,0,0,1,0
0.003593642,0.01608443,0,0,1,0
0.002487906,0.01949488,0,0,0.7222222,0
0.007187284,0.0118905,0.07142857,0.001606884,0.4038461,0
0.007187284,0.0118905,0.07142857,0.001606884,0.4038461,0
0.03538355,0.0612038,0,0.001206903,0.578125,0
0.001796821,0.0002995668,0,0,0,0
0.001243953,0.003479583,0,0,1,0
0.00276434,0.003594801,0,0,1,0
0.0194886,0.03129321,0,0.0008924018,0.7021276,0
0.3902533,0.06814708,0.8333333,0.6289569,0.006937562,1
0.3902533,0.06814708,0.8333333,0.6289526,0.006937562,1
0.3902533,0.06814708,0.8333333,0.6289526,0.006937562,1
0.0462193,0.03703704,0,0.0306834,0.539749,0
0.01489074,0.03808298,0,0.0009379509,0.8311688,0
0.002514021,0.004156945,0,0,1,0
0.002707407,0.00402285,0,0,1,0
0.01005608,0.0138386,0.1666667,0.003311966,0.4038461,0
0.003480952,0.004398316,0,0,1,0
0.02823438,0.04760372,0,0,1,0
0.003867724,0.004425135,0,0,1,0
0.04950687,0.07123126,0,0.002487562,0.578125,0
0.01388889,0.05058632,0,0,1,0
0.6303949,0.1904131,0.9230769,0.8256234,0.04843409,1
0.1097337,0.1129449,0,0,1,0
0.06844337,0.05143837,0,0,0.3628319,0
0.02937614,0.1328239,0,0,0,0
0.03331314,0.09529161,0,0,0,0
0.03331314,0.09529161,0,0,0,0
0.007033998,0.004381641,0,0,1,0
0.2576202,0.2977873,0,0.01760659,0.9146758,0
0.02315358,0.01339139,0,0.001607394,0.7974684,0
0.02403283,0.01906014,0,0.003677894,0.5365854,0
0.008499414,0.00588783,0,0,1,0
0.014068,0.006764158,0,0,1,0
0.6972694,0.1027536,1,0.9656652,0,1
0.02085573,0.1328463,0,0,0,0
0.02365083,0.09530767,0,0,0,0
0.02365083,0.09530767,0,0,0,0
0.1210492,0.3160157,0,0.001219707,0.928952,0
0.02945603,0.03110424,0,0,0.4744526,0
0.01763062,0.01955605,0,0.001988904,0.5365854,0
0.001505053,0.004776623,0,0,1,0
0.002150075,0.004860916,0,0,1,0
0.05607941,0.05188145,0,0,0.3628319,0
0.02406948,0.133968,0,0,0,0
0.02729529,0.09611243,0,0,0,0
0.6429281,0.08917035,1,0.9553072,0,1
0.006947891,0.005411991,0,0,1,0
0.001736973,0.004816956,0,0,1,0
0.004962779,0.005213646,0,0,1,0
0.002729529,0.004958631,0,0,1,0
0.03399504,0.03134734,0,0,0.4744526,0
0.001736973,0.004816956,0,0,1,0
0.005955335,0.005298651,0,0,1,0
0.001240695,0.004788621,0,0,1,0
0.08866222,0.05361012,0,0,0.3628319,0
0.03805414,0.1384318,0,0,0,0
0.04315418,0.09931487,0,0,0,0
0.04315418,0.09931487,0,0,0,0
0.4437034,0.05943667,1,0.8933333,0,1
0.05374657,0.03241201,0,0,0.4744526,0
0.03216948,0.02037829,0,0.006178862,0.5365854,0
0.08866222,0.05361012,0,0,0.3628319,0
0.009023147,0.005445921,0,0,1,0
0.008630835,0.005416642,0,0,1,0
0.01020008,0.005533759,0,0,1,0
0.05360531,0.04828077,0,0,0.3628319,0
0.1797913,0.3543139,0,0.001812318,0.9551451,0
0.5944023,0.07628415,1,0.9393939,0,1
0.02300759,0.1246704,0,0,0,0
0.02609108,0.08944204,0,0,0,0
